 Format                 IAGA-2002                                    |
 Source of Data         United States Geological Survey (USGS)       |
 Station Name           Boulder                                      |
 IAGA CODE              BOU                                          |
 Geodetic Latitude      40.137                                       |
 Geodetic Longitude     254.763                                      |
 Elevation              1682                                         |
 Reported               XYZF                                         |
 Sensor Orientation     HDZF                                         |
 Digital Sampling       0.01 second                                  |
 Data Interval Type     filtered 1-minute (00:15-01:45)              |
 Data Type              variation                                    |
 # DECBAS               5527                                         |
 #                                                                   |
 # Request: /ws/edge/?id=BOU&starttime=2018-01-17                    |
 # Request submitted: 2018-01-21T18:03:55Z                           |
 # Service URL: http://geomag.usgs.gov/ws/edge/                      |
 # Service version: 0.3.4                                            |
DATE       TIME         DOY     BOUX      BOUY      BOUZ      BOUF   |
2018-01-17 05:36:00.000 017     20564.44   3317.93  47102.91  52025.14
2018-01-17 05:37:00.000 017     20564.37   3317.87  47102.90  52025.10
2018-01-17 05:38:00.000 017     20564.20   3317.91  47102.88  52025.01
2018-01-17 05:39:00.000 017     20564.17   3317.97  47102.89  52025.01
2018-01-17 05:40:00.000 017     20563.95   3317.98  47102.88  52024.91
2018-01-17 05:41:00.000 017     20563.86   3317.98  47102.91  52024.91
2018-01-17 05:42:00.000 017     20563.72   3317.88  47102.89  52024.82
2018-01-17 05:43:00.000 017     20563.64   3317.86  47102.90  52024.79
2018-01-17 05:44:00.000 017     20563.63   3317.77  47102.88  52024.78
2018-01-17 05:45:00.000 017     20563.75   3317.63  47102.88  52024.80
2018-01-17 05:46:00.000 017     20563.73   3317.52  47102.87  52024.77
2018-01-17 05:47:00.000 017     20563.77   3317.61  47102.85  52024.77
2018-01-17 05:48:00.000 017     20563.88   3317.44  47102.83  52024.80
2018-01-17 05:49:00.000 017     20563.92   3317.49  47102.80  52024.79
2018-01-17 05:50:00.000 017     20564.08   3317.38  47102.80  52024.84
2018-01-17 05:51:00.000 017     20564.03   3317.36  47102.75  52024.78
2018-01-17 05:52:00.000 017     20564.23   3317.67  47102.68  52024.83
2018-01-17 05:53:00.000 017     20565.35   3318.12  47102.58  52025.17
2018-01-17 05:54:00.000 017     20564.21   3318.13  47102.80  52024.93
2018-01-17 05:55:00.000 017     20564.63   3318.14  47102.79  52025.09
2018-01-17 05:56:00.000 017     20565.09   3318.19  47102.69  52025.19
2018-01-17 05:57:00.000 017     20564.66   3318.42  47102.70  52025.05
2018-01-17 05:58:00.000 017     20564.67   3318.38  47102.78  52025.11
2018-01-17 05:59:00.000 017     20564.58   3317.82  47102.88  52025.15
2018-01-17 06:00:00.000 017     20564.80   3317.55  47102.74  52025.09
2018-01-17 06:01:00.000 017     20564.80   3317.82  47102.57  52024.96
2018-01-17 06:02:00.000 017     20564.56   3318.18  47102.64  52024.95
2018-01-17 06:03:00.000 017     20564.19   3317.96  47102.73  52024.86
2018-01-17 06:04:00.000 017     20564.25   3317.75  47102.74  52024.89
2018-01-17 06:05:00.000 017     20564.48   3318.10  47102.57  52024.84
2018-01-17 06:06:00.000 017     20564.33   3318.04  47102.71  52024.91
2018-01-17 06:07:00.000 017     20564.02   3317.70  47102.73  52024.78
2018-01-17 06:08:00.000 017     20564.19   3317.70  47102.65  52024.79
2018-01-17 06:09:00.000 017     20564.34   3317.73  47102.61  52024.80
2018-01-17 06:10:00.000 017     20564.11   3317.58  47102.68  52024.79
2018-01-17 06:11:00.000 017     20564.02   3317.35  47102.68  52024.74
2018-01-17 06:12:00.000 017     20564.09   3317.31  47102.62  52024.69
2018-01-17 06:13:00.000 017     20564.21   3317.11  47102.65  52024.76
2018-01-17 06:14:00.000 017     20564.31   3316.96  47102.60  52024.75
2018-01-17 06:15:00.000 017     20564.49   3316.80  47102.59  52024.80
2018-01-17 06:16:00.000 017     20564.63   3316.75  47102.56  52024.83
2018-01-17 06:17:00.000 017     20564.50   3316.59  47102.60  52024.81
2018-01-17 06:18:00.000 017     20564.70   3316.53  47102.56  52024.83
2018-01-17 06:19:00.000 017     20564.78   3316.59  47102.53  52024.84
2018-01-17 06:20:00.000 017     20564.60   3316.55  47102.57  52024.80
2018-01-17 06:21:00.000 017     20564.66   3316.69  47102.52  52024.78
2018-01-17 06:22:00.000 017     20564.71   3316.60  47102.56  52024.84
2018-01-17 06:23:00.000 017     20564.64   3316.58  47102.57  52024.82
2018-01-17 06:24:00.000 017     20564.45   3316.61  47102.58  52024.75
2018-01-17 06:25:00.000 017     20564.51   3316.47  47102.62  52024.80
2018-01-17 06:26:00.000 017     20564.60   3316.30  47102.60  52024.81
2018-01-17 06:27:00.000 017     20564.56   3316.22  47102.57  52024.76
2018-01-17 06:28:00.000 017     20564.71   3316.18  47102.56  52024.80
2018-01-17 06:29:00.000 017     20564.99   3316.19  47102.51  52024.86
2018-01-17 06:30:00.000 017     20565.09   3316.12  47102.51  52024.90
2018-01-17 06:31:00.000 017     20565.27   3316.06  47102.50  52024.95
2018-01-17 06:32:00.000 017     20565.58   3316.15  47102.45  52025.04
2018-01-17 06:33:00.000 017     20565.78   3316.12  47102.45  52025.11
2018-01-17 06:34:00.000 017     20565.92   3316.12  47102.45  52025.16
2018-01-17 06:35:00.000 017     20566.00   3316.15  47102.41  52025.17
2018-01-17 06:36:00.000 017     20566.09   3316.28  47102.39  52025.20
2018-01-17 06:37:00.000 017     20566.31   3316.43  47102.36  52025.26
2018-01-17 06:38:00.000 017     20566.41   3316.60  47102.32  52025.30
2018-01-17 06:39:00.000 017     20566.24   3316.85  47102.36  52025.27
2018-01-17 06:40:00.000 017     20566.17   3317.01  47102.41  52025.29
2018-01-17 06:41:00.000 017     20566.08   3316.95  47102.46  52025.31
2018-01-17 06:42:00.000 017     20566.06   3316.79  47102.47  52025.32
2018-01-17 06:43:00.000 017     20566.17   3316.59  47102.47  52025.33
2018-01-17 06:44:00.000 017     20566.19   3316.40  47102.45  52025.31
2018-01-17 06:45:00.000 017     20566.08   3316.36  47102.44  52025.25
2018-01-17 06:46:00.000 017     20566.01   3316.30  47102.43  52025.21
2018-01-17 06:47:00.000 017     20566.05   3316.20  47102.37  52025.18
2018-01-17 06:48:00.000 017     20565.98   3316.08  47102.38  52025.15
2018-01-17 06:49:00.000 017     20566.05   3315.97  47102.36  52025.17
2018-01-17 06:50:00.000 017     20566.27   3315.85  47102.33  52025.21
2018-01-17 06:51:00.000 017     20566.26   3315.81  47102.34  52025.20
2018-01-17 06:52:00.000 017     20566.24   3315.78  47102.33  52025.19
2018-01-17 06:53:00.000 017     20566.36   3315.78  47102.31  52025.22
2018-01-17 06:54:00.000 017     20566.40   3315.84  47102.30  52025.23
2018-01-17 06:55:00.000 017     20566.60   3315.93  47102.29  52025.29
2018-01-17 06:56:00.000 017     20566.64   3315.99  47102.32  52025.34
2018-01-17 06:57:00.000 017     20566.76   3315.96  47102.33  52025.39
2018-01-17 06:58:00.000 017     20566.72   3315.94  47102.34  52025.38
2018-01-17 06:59:00.000 017     20567.15   3316.07  47102.29  52025.51
2018-01-17 07:00:00.000 017     20567.54   3316.07  47102.30  52025.67
2018-01-17 07:01:00.000 017     20566.75   3316.42  47102.35  52025.42
2018-01-17 07:02:00.000 017     20567.89   3316.20  47102.35  52025.84
2018-01-17 07:03:00.000 017     20567.10   3316.35  47102.32  52025.52
2018-01-17 07:04:00.000 017     20567.78   3316.58  47102.29  52025.78
2018-01-17 07:05:00.000 017     20568.04   3316.52  47102.26  52025.86
2018-01-17 07:06:00.000 017     20567.79   3316.61  47102.34  52025.83
2018-01-17 07:07:00.000 017     20567.91   3316.37  47102.34  52025.87
2018-01-17 07:08:00.000 017     20568.03   3316.46  47102.22  52025.83
2018-01-17 07:09:00.000 017     20567.62   3316.48  47102.34  52025.76
2018-01-17 07:10:00.000 017     20568.12   3316.17  47102.28  52025.88
2018-01-17 07:11:00.000 017     20567.47   3316.15  47102.31  52025.66
2018-01-17 07:12:00.000 017     20567.69   3315.99  47102.29  52025.72
2018-01-17 07:13:00.000 017     20567.76   3315.69  47102.25  52025.70
2018-01-17 07:14:00.000 017     20567.36   3315.60  47102.25  52025.53
2018-01-17 07:15:00.000 017     20567.45   3315.44  47102.24  52025.56
2018-01-17 07:16:00.000 017     20567.33   3315.25  47102.20  52025.46
2018-01-17 07:17:00.000 017     20567.24   3315.29  47102.19  52025.40
2018-01-17 07:18:00.000 017     20567.02   3315.47  47102.17  52025.31
2018-01-17 07:19:00.000 017     20567.33   3315.22  47102.19  52025.45
2018-01-17 07:20:00.000 017     20567.11   3315.33  47102.16  52025.32
2018-01-17 07:21:00.000 017     20567.20   3315.17  47102.24  52025.42
2018-01-17 07:22:00.000 017     20567.17   3315.19  47102.15  52025.34
2018-01-17 07:23:00.000 017     20567.02   3315.22  47102.22  52025.33
2018-01-17 07:24:00.000 017     20567.30   3314.79  47102.27  52025.48
2018-01-17 07:25:00.000 017     20567.20   3314.67  47102.17  52025.35
2018-01-17 07:26:00.000 017     20567.06   3314.83  47102.10  52025.24
2018-01-17 07:27:00.000 017     20567.40   3314.59  47102.22  52025.46
2018-01-17 07:28:00.000 017     20567.54   3314.46  47102.10  52025.40
2018-01-17 07:29:00.000 017     20567.56   3314.84  47102.05  52025.39
2018-01-17 07:30:00.000 017     20567.92   3314.82  47102.09  52025.55
2018-01-17 07:31:00.000 017     20567.53   3314.79  47102.16  52025.47
2018-01-17 07:32:00.000 017     20568.23   3314.57  47102.10  52025.68
2018-01-17 07:33:00.000 017     20568.15   3314.55  47102.05  52025.61
2018-01-17 07:34:00.000 017     20567.87   3314.49  47102.12  52025.56
2018-01-17 07:35:00.000 017     20568.25   3314.47  47102.03  52025.62
2018-01-17 07:36:00.000 017     20567.94   3314.64  47102.06  52025.53
2018-01-17 07:37:00.000 017     20568.29   3314.55  47102.07  52025.67
2018-01-17 07:38:00.000 017     20568.37   3314.58  47102.04  52025.67
2018-01-17 07:39:00.000 017     20568.66   3314.53  47102.06  52025.79
2018-01-17 07:40:00.000 017     20568.92   3314.55  47102.02  52025.86
2018-01-17 07:41:00.000 017     20568.65   3314.71  47102.03  52025.78
2018-01-17 07:42:00.000 017     20568.91   3314.71  47102.05  52025.89
2018-01-17 07:43:00.000 017     20569.04   3314.69  47102.01  52025.92
2018-01-17 07:44:00.000 017     20568.78   3314.81  47102.05  52025.85
2018-01-17 07:45:00.000 017     20569.20   3314.70  47102.04  52026.00
2018-01-17 07:46:00.000 017     20569.09   3314.60  47102.06  52025.98
2018-01-17 07:47:00.000 017     20568.86   3314.58  47102.04  52025.86
2018-01-17 07:48:00.000 017     20569.01   3314.57  47102.04  52025.91
2018-01-17 07:49:00.000 017     20568.96   3314.57  47102.01  52025.87
2018-01-17 07:50:00.000 017     20568.86   3314.74  47102.00  52025.83
2018-01-17 07:51:00.000 017     20568.96   3314.77  47102.01  52025.89
2018-01-17 07:52:00.000 017     20569.04   3314.84  47101.98  52025.90
2018-01-17 07:53:00.000 017     20568.96   3314.96  47102.03  52025.91
2018-01-17 07:54:00.000 017     20569.36   3314.89  47102.00  52026.05
2018-01-17 07:55:00.000 017     20569.22   3315.13  47102.00  52025.99
2018-01-17 07:56:00.000 017     20569.18   3315.26  47102.03  52026.01
2018-01-17 07:57:00.000 017     20569.25   3315.35  47102.03  52026.05
2018-01-17 07:58:00.000 017     20569.45   3315.58  47102.00  52026.11
2018-01-17 07:59:00.000 017     20569.19   3315.56  47102.10  52026.09
2018-01-17 08:00:00.000 017     20569.32   3315.68  47102.07  52026.13
2018-01-17 08:01:00.000 017     20570.11   3315.73  47102.01  52026.37
2018-01-17 08:02:00.000 017     20569.04   3315.65  47102.18  52026.11
2018-01-17 08:03:00.000 017     20569.90   3315.41  47102.12  52026.38
2018-01-17 08:04:00.000 017     20569.63   3315.28  47102.07  52026.23
2018-01-17 08:05:00.000 017     20569.61   3315.15  47102.12  52026.24
2018-01-17 08:06:00.000 017     20569.99   3314.76  47102.06  52026.32
2018-01-17 08:07:00.000 017     20569.22   3314.72  47102.08  52026.04
2018-01-17 08:08:00.000 017     20569.79   3314.45  47102.02  52026.20
2018-01-17 08:09:00.000 017     20569.31   3314.35  47102.00  52025.99
2018-01-17 08:10:00.000 017     20569.69   3314.35  47101.93  52026.09
2018-01-17 08:11:00.000 017     20569.29   3314.42  47101.95  52025.96
2018-01-17 08:12:00.000 017     20569.78   3314.50  47101.93  52026.13
2018-01-17 08:13:00.000 017     20569.86   3314.47  47101.94  52026.17
2018-01-17 08:14:00.000 017     20569.72   3314.20  47102.05  52026.19
2018-01-17 08:15:00.000 017     20570.43   3314.03  47101.94  52026.35
2018-01-17 08:16:00.000 017     20570.53   3313.98  47101.94  52026.39
2018-01-17 08:17:00.000 017     20570.63   3313.95  47101.93  52026.42
2018-01-17 08:18:00.000 017     20570.79   3313.73  47101.98  52026.50
2018-01-17 08:19:00.000 017     20571.17   3313.33  47101.97  52026.61
2018-01-17 08:20:00.000 017     20571.17   3313.13  47101.87  52026.53
2018-01-17 08:21:00.000 017     20571.13   3312.98  47101.88  52026.51
2018-01-17 08:22:00.000 017     20571.12   3312.86  47101.82  52026.46
2018-01-17 08:23:00.000 017     20571.36   3312.88  47101.77  52026.50
2018-01-17 08:24:00.000 017     20570.98   3312.94  47101.80  52026.39
2018-01-17 08:25:00.000 017     20571.47   3312.87  47101.77  52026.53
2018-01-17 08:26:00.000 017     20571.23   3312.95  47101.75  52026.42
2018-01-17 08:27:00.000 017     20570.95   3312.96  47101.80  52026.36
2018-01-17 08:28:00.000 017     20571.06   3312.99  47101.76  52026.36
2018-01-17 08:29:00.000 017     20570.77   3313.24  47101.74  52026.25
2018-01-17 08:30:00.000 017     20570.62   3313.37  47101.77  52026.23
2018-01-17 08:31:00.000 017     20570.43   3313.44  47101.79  52026.19
2018-01-17 08:32:00.000 017     20570.20   3313.58  47101.80  52026.11
2018-01-17 08:33:00.000 017     20570.13   3313.70  47101.83  52026.11
2018-01-17 08:34:00.000 017     20570.19   3313.77  47101.84  52026.14
2018-01-17 08:35:00.000 017     20570.15   3313.82  47101.84  52026.14
2018-01-17 08:36:00.000 017     20570.05   3313.86  47101.88  52026.14
2018-01-17 08:37:00.000 017     20570.16   3313.80  47101.87  52026.17
2018-01-17 08:38:00.000 017     20570.06   3313.80  47101.88  52026.14
2018-01-17 08:39:00.000 017     20570.05   3313.89  47101.90  52026.14
2018-01-17 08:40:00.000 017     20570.01   3313.90  47101.91  52026.14
2018-01-17 08:41:00.000 017     20570.04   3314.02  47101.90  52026.14
2018-01-17 08:42:00.000 017     20570.07   3313.98  47101.93  52026.20
2018-01-17 08:43:00.000 017     20570.01   3313.92  47101.94  52026.19
2018-01-17 08:44:00.000 017     20570.02   3313.92  47101.92  52026.17
2018-01-17 08:45:00.000 017     20569.90   3314.04  47101.92  52026.13
2018-01-17 08:46:00.000 017     20569.86   3314.10  47101.92  52026.13
2018-01-17 08:47:00.000 017     20569.70   3314.16  47101.96  52026.11
2018-01-17 08:48:00.000 017     20569.59   3314.15  47102.01  52026.10
2018-01-17 08:49:00.000 017     20569.63   3314.08  47102.01  52026.12
2018-01-17 08:50:00.000 017     20569.57   3314.12  47102.01  52026.08
2018-01-17 08:51:00.000 017     20569.57   3314.08  47102.03  52026.10
2018-01-17 08:52:00.000 017     20569.53   3314.04  47102.02  52026.07
2018-01-17 08:53:00.000 017     20569.49   3314.04  47102.02  52026.06
2018-01-17 08:54:00.000 017     20569.55   3314.10  47101.99  52026.08
2018-01-17 08:55:00.000 017     20569.40   3313.99  47102.05  52026.07
2018-01-17 08:56:00.000 017     20569.55   3313.72  47102.06  52026.12
2018-01-17 08:57:00.000 017     20569.72   3313.55  47102.01  52026.13
2018-01-17 08:58:00.000 017     20569.67   3313.50  47101.99  52026.10
2018-01-17 08:59:00.000 017     20569.58   3313.33  47102.03  52026.09
2018-01-17 09:00:00.000 017     20569.39   3313.32  47102.00  52025.99
2018-01-17 09:01:00.000 017     20569.30   3313.46  47101.99  52025.95
2018-01-17 09:02:00.000 017     20569.35   3313.61  47101.99  52025.98
2018-01-17 09:03:00.000 017     20569.35   3313.67  47102.02  52026.01
2018-01-17 09:04:00.000 017     20569.19   3313.63  47102.06  52025.99
2018-01-17 09:05:00.000 017     20569.11   3313.61  47102.08  52025.97
2018-01-17 09:06:00.000 017     20569.09   3313.56  47102.07  52025.96
2018-01-17 09:07:00.000 017     20569.14   3313.56  47102.07  52025.97
2018-01-17 09:08:00.000 017     20569.24   3313.62  47102.05  52025.99
2018-01-17 09:09:00.000 017     20569.25   3313.74  47102.04  52025.99
2018-01-17 09:10:00.000 017     20569.20   3313.78  47102.09  52026.02
2018-01-17 09:11:00.000 017     20569.28   3313.81  47102.10  52026.07
2018-01-17 09:12:00.000 017     20569.47   3313.80  47102.10  52026.13
2018-01-17 09:13:00.000 017     20569.60   3313.77  47102.11  52026.19
2018-01-17 09:14:00.000 017     20569.71   3313.73  47102.11  52026.24
2018-01-17 09:15:00.000 017     20569.81   3313.67  47102.11  52026.28
2018-01-17 09:16:00.000 017     20569.77   3313.53  47102.15  52026.30
2018-01-17 09:17:00.000 017     20569.89   3313.37  47102.14  52026.32
2018-01-17 09:18:00.000 017     20569.87   3313.38  47102.10  52026.28
2018-01-17 09:19:00.000 017     20569.66   3313.44  47102.12  52026.21
2018-01-17 09:20:00.000 017     20569.60   3313.50  47102.12  52026.19
2018-01-17 09:21:00.000 017     20569.57   3313.52  47102.11  52026.18
2018-01-17 09:22:00.000 017     20569.66   3313.59  47102.10  52026.21
2018-01-17 09:23:00.000 017     20569.71   3313.71  47102.11  52026.24
2018-01-17 09:24:00.000 017     20569.67   3313.66  47102.16  52026.26
2018-01-17 09:25:00.000 017     20569.66   3313.52  47102.19  52026.27
2018-01-17 09:26:00.000 017     20569.72   3313.41  47102.16  52026.27
2018-01-17 09:27:00.000 017     20569.81   3313.45  47102.12  52026.27
2018-01-17 09:28:00.000 017     20569.75   3313.55  47102.13  52026.26
2018-01-17 09:29:00.000 017     20569.72   3313.56  47102.16  52026.27
2018-01-17 09:30:00.000 017     20569.65   3313.74  47102.13  52026.23
2018-01-17 09:31:00.000 017     20569.67   3313.93  47102.13  52026.25
2018-01-17 09:32:00.000 017     20569.54   3314.12  47102.15  52026.23
2018-01-17 09:33:00.000 017     20569.50   3314.10  47102.23  52026.27
2018-01-17 09:34:00.000 017     20569.61   3313.97  47102.24  52026.31
2018-01-17 09:35:00.000 017     20569.61   3313.88  47102.22  52026.30
2018-01-17 09:36:00.000 017     20569.65   3313.87  47102.19  52026.30
2018-01-17 09:37:00.000 017     20569.70   3314.02  47102.16  52026.30
2018-01-17 09:38:00.000 017     20569.54   3314.11  47102.20  52026.28
2018-01-17 09:39:00.000 017     20569.45   3314.10  47102.23  52026.26
2018-01-17 09:40:00.000 017     20569.57   3314.04  47102.23  52026.30
2018-01-17 09:41:00.000 017     20569.71   3314.01  47102.22  52026.34
2018-01-17 09:42:00.000 017     20569.87   3313.97  47102.21  52026.40
2018-01-17 09:43:00.000 017     20569.94   3313.90  47102.20  52026.42
2018-01-17 09:44:00.000 017     20570.04   3314.06  47102.16  52026.43
2018-01-17 09:45:00.000 017     20570.14   3314.33  47102.14  52026.47
2018-01-17 09:46:00.000 017     20570.05   3314.64  47102.16  52026.47
2018-01-17 09:47:00.000 017     20569.89   3314.81  47102.23  52026.48
2018-01-17 09:48:00.000 017     20569.77   3314.82  47102.28  52026.48
2018-01-17 09:49:00.000 017     20569.80   3314.73  47102.31  52026.52
2018-01-17 09:50:00.000 017     20569.83   3314.69  47102.25  52026.49
2018-01-17 09:51:00.000 017     20569.86   3314.48  47102.31  52026.53
2018-01-17 09:52:00.000 017     20569.58   3314.41  47102.31  52026.42
2018-01-17 09:53:00.000 017     20569.70   3314.27  47102.26  52026.42
2018-01-17 09:54:00.000 017     20569.58   3314.42  47102.24  52026.35
2018-01-17 09:55:00.000 017     20569.59   3314.31  47102.28  52026.40
2018-01-17 09:56:00.000 017     20569.53   3314.06  47102.29  52026.36
2018-01-17 09:57:00.000 017     20569.39   3313.44  47102.40  52026.37
2018-01-17 09:58:00.000 017     20569.53   3313.07  47102.16  52026.19
2018-01-17 09:59:00.000 017     20569.46   3312.86  47102.29  52026.27
2018-01-17 10:00:00.000 017     20569.77   3312.01  47102.20  52026.26
2018-01-17 10:01:00.000 017     20568.95   3312.44  47102.09  52025.85
2018-01-17 10:02:00.000 017     20569.62   3311.02  47102.34  52026.25
2018-01-17 10:03:00.000 017     20569.03   3310.77  47101.98  52025.69
2018-01-17 10:04:00.000 017     20568.90   3310.95  47102.07  52025.73
2018-01-17 10:05:00.000 017     20569.23   3310.08  47101.98  52025.73
2018-01-17 10:06:00.000 017     20568.67   3310.17  47101.95  52025.47
2018-01-17 10:07:00.000 017     20568.74   3310.36  47101.85  52025.42
2018-01-17 10:08:00.000 017     20568.44   3310.34  47101.90  52025.36
2018-01-17 10:09:00.000 017     20568.71   3310.58  47101.84  52025.42
2018-01-17 10:10:00.000 017     20569.05   3310.80  47101.76  52025.50
2018-01-17 10:11:00.000 017     20569.14   3311.05  47101.85  52025.62
2018-01-17 10:12:00.000 017     20569.52   3311.23  47101.85  52025.77
2018-01-17 10:13:00.000 017     20569.33   3311.35  47101.86  52025.73
2018-01-17 10:14:00.000 017     20569.26   3311.55  47101.91  52025.77
2018-01-17 10:15:00.000 017     20569.37   3311.40  47102.00  52025.89
2018-01-17 10:16:00.000 017     20569.45   3310.94  47102.02  52025.90
2018-01-17 10:17:00.000 017     20569.44   3310.82  47101.97  52025.85
2018-01-17 10:18:00.000 017     20569.55   3310.20  47102.01  52025.90
2018-01-17 10:19:00.000 017     20569.17   3310.27  47101.87  52025.63
2018-01-17 10:20:00.000 017     20569.30   3310.06  47101.95  52025.73
2018-01-17 10:21:00.000 017     20569.17   3309.52  47101.92  52025.63
2018-01-17 10:22:00.000 017     20569.40   3309.23  47101.83  52025.60
2018-01-17 10:23:00.000 017     20569.39   3309.07  47101.81  52025.58
2018-01-17 10:24:00.000 017     20569.60   3308.29  47101.87  52025.66
2018-01-17 10:25:00.000 017     20569.72   3308.00  47101.73  52025.57
2018-01-17 10:26:00.000 017     20569.85   3307.78  47101.69  52025.58
2018-01-17 10:27:00.000 017     20569.81   3307.60  47101.59  52025.46
2018-01-17 10:28:00.000 017     20569.94   3307.85  47101.47  52025.43
2018-01-17 10:29:00.000 017     20569.93   3307.98  47101.55  52025.50
2018-01-17 10:30:00.000 017     20570.08   3308.02  47101.45  52025.47
2018-01-17 10:31:00.000 017     20569.81   3308.85  47101.43  52025.38
2018-01-17 10:32:00.000 017     20570.19   3309.22  47101.47  52025.57
2018-01-17 10:33:00.000 017     20570.42   3309.80  47101.47  52025.69
2018-01-17 10:34:00.000 017     20570.63   3310.52  47101.49  52025.83
2018-01-17 10:35:00.000 017     20570.58   3310.73  47101.70  52026.01
2018-01-17 10:36:00.000 017     20570.92   3311.02  47101.62  52026.09
2018-01-17 10:37:00.000 017     20571.08   3311.57  47101.69  52026.25
2018-01-17 10:38:00.000 017     20571.30   3312.00  47101.69  52026.36
2018-01-17 10:39:00.000 017     20571.38   3312.34  47101.78  52026.49
2018-01-17 10:40:00.000 017     20571.55   3312.75  47101.79  52026.59
2018-01-17 10:41:00.000 017     20571.62   3313.14  47101.85  52026.70
2018-01-17 10:42:00.000 017     20571.90   3313.28  47101.90  52026.87
2018-01-17 10:43:00.000 017     20572.11   3313.46  47101.91  52026.97
2018-01-17 10:44:00.000 017     20572.14   3313.81  47101.91  52027.00
2018-01-17 10:45:00.000 017     20572.19   3314.14  47101.97  52027.08
2018-01-17 10:46:00.000 017     20572.06   3314.37  47102.01  52027.10
2018-01-17 10:47:00.000 017     20571.97   3314.58  47102.03  52027.10
2018-01-17 10:48:00.000 017     20571.87   3314.97  47102.04  52027.08
2018-01-17 10:49:00.000 017     20571.88   3315.26  47102.05  52027.11
2018-01-17 10:50:00.000 017     20571.83   3315.40  47102.10  52027.15
2018-01-17 10:51:00.000 017     20571.81   3315.50  47102.13  52027.18
2018-01-17 10:52:00.000 017     20571.62   3315.61  47102.15  52027.12
2018-01-17 10:53:00.000 017     20571.48   3315.57  47102.20  52027.11
2018-01-17 10:54:00.000 017     20571.37   3315.48  47102.22  52027.07
2018-01-17 10:55:00.000 017     20571.30   3315.32  47102.23  52027.05
2018-01-17 10:56:00.000 017     20571.20   3314.97  47102.26  52027.02
2018-01-17 10:57:00.000 017     20571.34   3314.19  47102.30  52027.07
2018-01-17 10:58:00.000 017     20571.49   3313.68  47102.18  52027.00
2018-01-17 10:59:00.000 017     20571.39   3313.52  47102.11  52026.88
2018-01-17 11:00:00.000 017     20571.10   3313.21  47102.12  52026.76
2018-01-17 11:01:00.000 017     20571.08   3312.99  47102.08  52026.69
2018-01-17 11:02:00.000 017     20570.99   3313.14  47101.95  52026.54
2018-01-17 11:03:00.000 017     20570.73   3313.56  47101.94  52026.46
2018-01-17 11:04:00.000 017     20570.73   3313.79  47101.94  52026.48
2018-01-17 11:05:00.000 017     20570.74   3313.92  47101.99  52026.54
2018-01-17 11:06:00.000 017     20570.80   3313.93  47102.03  52026.60
2018-01-17 11:07:00.000 017     20570.86   3313.75  47102.07  52026.65
2018-01-17 11:08:00.000 017     20570.80   3313.51  47102.09  52026.61
2018-01-17 11:09:00.000 017     20570.60   3313.61  47102.04  52026.50
2018-01-17 11:10:00.000 017     20570.48   3313.65  47102.05  52026.47
2018-01-17 11:11:00.000 017     20570.67   3313.71  47102.01  52026.50
2018-01-17 11:12:00.000 017     20570.64   3313.95  47101.95  52026.47
2018-01-17 11:13:00.000 017     20570.67   3314.17  47101.99  52026.52
2018-01-17 11:14:00.000 017     20570.73   3314.16  47102.05  52026.60
2018-01-17 11:15:00.000 017     20570.68   3314.09  47102.08  52026.60
2018-01-17 11:16:00.000 017     20570.78   3314.12  47102.06  52026.63
2018-01-17 11:17:00.000 017     20570.85   3314.24  47102.04  52026.65
2018-01-17 11:18:00.000 017     20570.63   3314.31  47102.11  52026.63
2018-01-17 11:19:00.000 017     20570.63   3314.25  47102.14  52026.66
2018-01-17 11:20:00.000 017     20570.76   3314.19  47102.12  52026.68
2018-01-17 11:21:00.000 017     20570.56   3314.62  47102.00  52026.52
2018-01-17 11:22:00.000 017     20570.38   3314.85  47102.12  52026.58
2018-01-17 11:23:00.000 017     20570.50   3315.00  47102.14  52026.66
2018-01-17 11:24:00.000 017     20570.48   3315.11  47102.12  52026.64
2018-01-17 11:25:00.000 017     20570.16   3315.15  47102.21  52026.59
2018-01-17 11:26:00.000 017     20570.24   3315.39  47102.21  52026.62
2018-01-17 11:27:00.000 017     20570.05   3315.35  47102.20  52026.55
2018-01-17 11:28:00.000 017     20570.00   3315.61  47102.17  52026.52
2018-01-17 11:29:00.000 017     20569.91   3315.71  47102.26  52026.57
2018-01-17 11:30:00.000 017     20569.93   3316.04  47102.20  52026.54
2018-01-17 11:31:00.000 017     20570.24   3315.98  47102.25  52026.72
2018-01-17 11:32:00.000 017     20570.01   3316.12  47102.28  52026.67
2018-01-17 11:33:00.000 017     20570.11   3316.14  47102.30  52026.70
2018-01-17 11:34:00.000 017     20570.18   3316.27  47102.32  52026.76
2018-01-17 11:35:00.000 017     20570.36   3316.23  47102.32  52026.84
2018-01-17 11:36:00.000 017     20570.49   3316.13  47102.32  52026.87
2018-01-17 11:37:00.000 017     20570.47   3316.19  47102.32  52026.88
2018-01-17 11:38:00.000 017     20570.38   3316.05  47102.38  52026.89
2018-01-17 11:39:00.000 017     20570.31   3315.85  47102.40  52026.86
2018-01-17 11:40:00.000 017     20570.58   3315.78  47102.30  52026.87
2018-01-17 11:41:00.000 017     20570.95   3315.52  47102.35  52027.05
2018-01-17 11:42:00.000 017     20570.66   3315.28  47102.31  52026.89
2018-01-17 11:43:00.000 017     20570.92   3315.49  47102.22  52026.92
